route,family,inbound,outgoing,depth,pagerank,title,h1,canonical
"/685000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.000009546399119323652","$685,000 After Tax Weekly US | Net Pay","$685,000 After Tax Per Week","https://aftertaxtool.com/685000-after-tax-weekly-us.html"
"/289000-after-tax-monthly.html","monthly salary","4","10","5","0.000009545700315492948","&pound;289,000 After Tax Monthly UK | Net Pay Guide","&pound;289,000 After Tax Monthly","https://aftertaxtool.com/289000-after-tax-monthly.html"
"/107000-after-tax-monthly-florida.html","state monthly salary","6","15","5","0.000009544381789379893","$107,000 After Tax Monthly Florida","$107,000 After Tax Monthly Florida","https://aftertaxtool.com/107000-after-tax-monthly-florida.html"
"/107000-after-tax-weekly-florida.html","state weekly salary","6","15","5","0.000009544381789379893","$107,000 After Tax Weekly Florida","$107,000 After Tax Weekly Florida","https://aftertaxtool.com/107000-after-tax-weekly-florida.html"
"/715000-after-tax-monthly-us.html","state monthly salary","6","14","6","0.00000954055046115809","$715,000 After Tax Monthly US | Net Pay","$715,000 After Tax Per Month","https://aftertaxtool.com/715000-after-tax-monthly-us.html"
"/715000-after-tax-weekly-us.html","state weekly salary","6","14","6","0.000009540550460070451","$715,000 After Tax Weekly US | Net Pay","$715,000 After Tax Per Week","https://aftertaxtool.com/715000-after-tax-weekly-us.html"
"/318000-after-tax-monthly.html","monthly salary","4","10","6","0.000009531288613424966","&pound;318,000 After Tax Monthly UK | Net Pay Guide","&pound;318,000 After Tax Monthly","https://aftertaxtool.com/318000-after-tax-monthly.html"
"/630000-after-tax-monthly-us.html","state monthly salary","6","14","5","0.00000952898144276102","$630,000 After Tax Monthly US | Net Pay","$630,000 After Tax Per Month","https://aftertaxtool.com/630000-after-tax-monthly-us.html"
"/630000-after-tax-weekly-us.html","state weekly salary","6","14","5","0.000009528981019147918","$630,000 After Tax Weekly US | Net Pay","$630,000 After Tax Per Week","https://aftertaxtool.com/630000-after-tax-weekly-us.html"
"/102000-after-tax-monthly-florida.html","state monthly salary","13","17","4","0.000009523951736088926","$102,000 After Tax Monthly Florida","$102,000 After Tax Monthly Florida","https://aftertaxtool.com/102000-after-tax-monthly-florida.html"
"/316000-after-tax-monthly.html","monthly salary","4","10","6","0.000009518666740297685","&pound;316,000 After Tax Monthly UK | Net Pay Guide","&pound;316,000 After Tax Monthly","https://aftertaxtool.com/316000-after-tax-monthly.html"
"/41000-after-tax-monthly-massachusetts.html","state monthly salary","9","21","5","0.000009515203902104124","$41,000 After Tax Monthly in Massachusetts | Take-Home Pay Estimate","$41,000 After Tax Monthly in Massachusetts","https://aftertaxtool.com/41000-after-tax-monthly-massachusetts.html"
"/41000-after-tax-monthly-new-jersey.html","state monthly salary","9","21","5","0.000009515203902104124","$41,000 After Tax Monthly in New Jersey | Take-Home Pay Estimate","$41,000 After Tax Monthly in New Jersey","https://aftertaxtool.com/41000-after-tax-monthly-new-jersey.html"
"/41000-after-tax-weekly-massachusetts.html","state weekly salary","9","21","5","0.000009515203902104124","$41,000 After Tax Weekly in Massachusetts | Take-Home Pay Estimate","$41,000 After Tax Weekly in Massachusetts","https://aftertaxtool.com/41000-after-tax-weekly-massachusetts.html"
"/41000-after-tax-weekly-new-jersey.html","state weekly salary","9","21","5","0.000009515203902104124","$41,000 After Tax Weekly in New Jersey | Take-Home Pay Estimate","$41,000 After Tax Weekly in New Jersey","https://aftertaxtool.com/41000-after-tax-weekly-new-jersey.html"
"/41000-after-tax-monthly-georgia.html","state monthly salary","9","21","5","0.00000951499727468976","$41,000 After Tax Monthly in Georgia | Take-Home Pay Estimate","$41,000 After Tax Monthly in Georgia","https://aftertaxtool.com/41000-after-tax-monthly-georgia.html"
"/41000-after-tax-monthly-washington.html","state monthly salary","9","21","5","0.00000951499727468976","$41,000 After Tax Monthly in Washington | Take-Home Pay Estimate","$41,000 After Tax Monthly in Washington","https://aftertaxtool.com/41000-after-tax-monthly-washington.html"
"/41000-after-tax-weekly-georgia.html","state weekly salary","9","21","5","0.00000951499727468976","$41,000 After Tax Weekly in Georgia | Take-Home Pay Estimate","$41,000 After Tax Weekly in Georgia","https://aftertaxtool.com/41000-after-tax-weekly-georgia.html"
"/41000-after-tax-weekly-washington.html","state weekly salary","9","21","5","0.00000951499727468976","$41,000 After Tax Weekly in Washington | Take-Home Pay Estimate","$41,000 After Tax Weekly in Washington","https://aftertaxtool.com/41000-after-tax-weekly-washington.html"
"/41000-after-tax-monthly-pennsylvania.html","state monthly salary","9","21","5","0.000009514793658318238","$41,000 After Tax Monthly in Pennsylvania | Take-Home Pay Estimate","$41,000 After Tax Monthly in Pennsylvania","https://aftertaxtool.com/41000-after-tax-monthly-pennsylvania.html"
"/41000-after-tax-weekly-pennsylvania.html","state weekly salary","9","21","5","0.000009514793658318238","$41,000 After Tax Weekly in Pennsylvania | Take-Home Pay Estimate","$41,000 After Tax Weekly in Pennsylvania","https://aftertaxtool.com/41000-after-tax-weekly-pennsylvania.html"
"/324000-after-tax-monthly.html","monthly salary","4","10","5","0.000009509520343057358","&pound;324,000 After Tax Monthly UK | Net Pay Guide","&pound;324,000 After Tax Monthly","https://aftertaxtool.com/324000-after-tax-monthly.html"
"/270000-after-tax-monthly.html","monthly salary","4","10","6","0.000009508147382190713","&pound;270,000 After Tax Monthly UK | Net Pay Guide","&pound;270,000 After Tax Monthly","https://aftertaxtool.com/270000-after-tax-monthly.html"
"/317000-after-tax-monthly.html","monthly salary","4","10","6","0.000009503063832804036","&pound;317,000 After Tax Monthly UK | Net Pay Guide","&pound;317,000 After Tax Monthly","https://aftertaxtool.com/317000-after-tax-monthly.html"
"/334000-after-tax-monthly.html","monthly salary","4","10","5","0.000009502765527967553","&pound;334,000 After Tax Monthly UK | Net Pay Guide","&pound;334,000 After Tax Monthly","https://aftertaxtool.com/334000-after-tax-monthly.html"
"/271000-after-tax-monthly.html","monthly salary","4","10","6","0.000009500117645428229","&pound;271,000 After Tax Monthly UK | Net Pay Guide","&pound;271,000 After Tax Monthly","https://aftertaxtool.com/271000-after-tax-monthly.html"
"/269000-after-tax-monthly.html","monthly salary","4","10","7","0.000009498548873106184","&pound;269,000 After Tax Monthly UK | Net Pay Guide","&pound;269,000 After Tax Monthly","https://aftertaxtool.com/269000-after-tax-monthly.html"
"/68000-salary-after-tax-arizona.html","state annual salary","8","20","4","0.00000949848312192868","$68,000 Salary After Tax in Arizona | Take-Home Pay Estimate","$68,000 Salary After Tax in Arizona","https://aftertaxtool.com/68000-salary-after-tax-arizona.html"
"/68000-salary-after-tax-colorado.html","state annual salary","8","20","4","0.00000949848312192868","$68,000 Salary After Tax in Colorado | Take-Home Pay Estimate","$68,000 Salary After Tax in Colorado","https://aftertaxtool.com/68000-salary-after-tax-colorado.html"
"/68000-salary-after-tax-north-carolina.html","state annual salary","8","20","4","0.00000949848312192868","$68,000 Salary After Tax in North Carolina | Take-Home Pay Estimate","$68,000 Salary After Tax in North Carolina","https://aftertaxtool.com/68000-salary-after-tax-north-carolina.html"
"/68000-salary-after-tax-ohio.html","state annual salary","8","20","4","0.00000949848312192868","$68,000 Salary After Tax in Ohio | Take-Home Pay Estimate","$68,000 Salary After Tax in Ohio","https://aftertaxtool.com/68000-salary-after-tax-ohio.html"
"/68000-salary-after-tax-virginia.html","state annual salary","8","20","4","0.00000949848312192868","$68,000 Salary After Tax in Virginia | Take-Home Pay Estimate","$68,000 Salary After Tax in Virginia","https://aftertaxtool.com/68000-salary-after-tax-virginia.html"
"/274000-after-tax-monthly.html","monthly salary","4","10","6","0.000009494303504445049","&pound;274,000 After Tax Monthly UK | Net Pay Guide","&pound;274,000 After Tax Monthly","https://aftertaxtool.com/274000-after-tax-monthly.html"
"/273000-after-tax-monthly.html","monthly salary","4","10","6","0.000009493721634386245","&pound;273,000 After Tax Monthly UK | Net Pay Guide","&pound;273,000 After Tax Monthly","https://aftertaxtool.com/273000-after-tax-monthly.html"
"/66000-salary-after-tax-arizona.html","state annual salary","8","20","4","0.000009491800787093321","$66,000 Salary After Tax in Arizona | Take-Home Pay Estimate","$66,000 Salary After Tax in Arizona","https://aftertaxtool.com/66000-salary-after-tax-arizona.html"
"/66000-salary-after-tax-colorado.html","state annual salary","8","20","4","0.000009491800787093321","$66,000 Salary After Tax in Colorado | Take-Home Pay Estimate","$66,000 Salary After Tax in Colorado","https://aftertaxtool.com/66000-salary-after-tax-colorado.html"
"/66000-salary-after-tax-north-carolina.html","state annual salary","8","20","4","0.000009491800787093321","$66,000 Salary After Tax in North Carolina | Take-Home Pay Estimate","$66,000 Salary After Tax in North Carolina","https://aftertaxtool.com/66000-salary-after-tax-north-carolina.html"
"/66000-salary-after-tax-ohio.html","state annual salary","8","20","4","0.000009491800787093321","$66,000 Salary After Tax in Ohio | Take-Home Pay Estimate","$66,000 Salary After Tax in Ohio","https://aftertaxtool.com/66000-salary-after-tax-ohio.html"
"/66000-salary-after-tax-virginia.html","state annual salary","8","20","4","0.000009491800787093321","$66,000 Salary After Tax in Virginia | Take-Home Pay Estimate","$66,000 Salary After Tax in Virginia","https://aftertaxtool.com/66000-salary-after-tax-virginia.html"
"/288000-after-tax-monthly.html","monthly salary","4","10","5","0.000009490910659856323","&pound;288,000 After Tax Monthly UK | Net Pay Guide","&pound;288,000 After Tax Monthly","https://aftertaxtool.com/288000-after-tax-monthly.html"
"/319000-after-tax-monthly.html","monthly salary","4","10","6","0.000009490824526536446","&pound;319,000 After Tax Monthly UK | Net Pay Guide","&pound;319,000 After Tax Monthly","https://aftertaxtool.com/319000-after-tax-monthly.html"
"/331000-after-tax-monthly.html","monthly salary","4","10","6","0.000009488532497359119","&pound;331,000 After Tax Monthly UK | Net Pay Guide","&pound;331,000 After Tax Monthly","https://aftertaxtool.com/331000-after-tax-monthly.html"
"/272000-after-tax-monthly.html","monthly salary","4","10","7","0.000009487442671324709","&pound;272,000 After Tax Monthly UK | Net Pay Guide","&pound;272,000 After Tax Monthly","https://aftertaxtool.com/272000-after-tax-monthly.html"
"/368000-after-tax-monthly.html","monthly salary","4","10","5","0.000009484651619845845","&pound;368,000 After Tax Monthly UK | Net Pay Guide","&pound;368,000 After Tax Monthly","https://aftertaxtool.com/368000-after-tax-monthly.html"
"/328000-after-tax-monthly.html","monthly salary","4","10","6","0.000009483894942226677","&pound;328,000 After Tax Monthly UK | Net Pay Guide","&pound;328,000 After Tax Monthly","https://aftertaxtool.com/328000-after-tax-monthly.html"
"/327000-after-tax-monthly.html","monthly salary","4","10","6","0.00000948269668778535","&pound;327,000 After Tax Monthly UK | Net Pay Guide","&pound;327,000 After Tax Monthly","https://aftertaxtool.com/327000-after-tax-monthly.html"
"/326000-after-tax-monthly.html","monthly salary","4","10","6","0.000009477225705625692","&pound;326,000 After Tax Monthly UK | Net Pay Guide","&pound;326,000 After Tax Monthly","https://aftertaxtool.com/326000-after-tax-monthly.html"
"/286000-after-tax-monthly.html","monthly salary","4","10","5","0.00000947420734762254","&pound;286,000 After Tax Monthly UK | Net Pay Guide","&pound;286,000 After Tax Monthly","https://aftertaxtool.com/286000-after-tax-monthly.html"
"/321000-after-tax-monthly.html","monthly salary","4","10","7","0.000009472509550737098","&pound;321,000 After Tax Monthly UK | Net Pay Guide","&pound;321,000 After Tax Monthly","https://aftertaxtool.com/321000-after-tax-monthly.html"
"/285000-after-tax-monthly.html","monthly salary","4","10","5","0.000009472191089551636","&pound;285,000 After Tax Monthly UK | Net Pay Guide","&pound;285,000 After Tax Monthly","https://aftertaxtool.com/285000-after-tax-monthly.html"
"/320000-after-tax-monthly.html","monthly salary","4","10","6","0.000009465610397421318","&pound;320,000 After Tax Monthly UK | Net Pay Guide","&pound;320,000 After Tax Monthly","https://aftertaxtool.com/320000-after-tax-monthly.html"
"/322000-after-tax-monthly.html","monthly salary","4","10","6","0.000009464270579739739","&pound;322,000 After Tax Monthly UK | Net Pay Guide","&pound;322,000 After Tax Monthly","https://aftertaxtool.com/322000-after-tax-monthly.html"
"/61000-salary-after-tax-arizona.html","state annual salary","8","20","4","0.000009458575317572274","$61,000 Salary After Tax in Arizona | Take-Home Pay Estimate","$61,000 Salary After Tax in Arizona","https://aftertaxtool.com/61000-salary-after-tax-arizona.html"
"/61000-salary-after-tax-colorado.html","state annual salary","8","20","4","0.000009458575317572274","$61,000 Salary After Tax in Colorado | Take-Home Pay Estimate","$61,000 Salary After Tax in Colorado","https://aftertaxtool.com/61000-salary-after-tax-colorado.html"
"/61000-salary-after-tax-north-carolina.html","state annual salary","8","20","4","0.000009458575317572274","$61,000 Salary After Tax in North Carolina | Take-Home Pay Estimate","$61,000 Salary After Tax in North Carolina","https://aftertaxtool.com/61000-salary-after-tax-north-carolina.html"
"/61000-salary-after-tax-ohio.html","state annual salary","8","20","4","0.000009458575317572274","$61,000 Salary After Tax in Ohio | Take-Home Pay Estimate","$61,000 Salary After Tax in Ohio","https://aftertaxtool.com/61000-salary-after-tax-ohio.html"
"/61000-salary-after-tax-virginia.html","state annual salary","8","20","4","0.000009458575317572274","$61,000 Salary After Tax in Virginia | Take-Home Pay Estimate","$61,000 Salary After Tax in Virginia","https://aftertaxtool.com/61000-salary-after-tax-virginia.html"
"/323000-after-tax-monthly.html","monthly salary","4","10","6","0.000009457501438257518","&pound;323,000 After Tax Monthly UK | Net Pay Guide","&pound;323,000 After Tax Monthly","https://aftertaxtool.com/323000-after-tax-monthly.html"
